X,Y,Name: ,Address: ,Phone Number: ,,Website: ,Open for: ,Details:,Last Updated: 
-122.3585608,47.62583858,The Sitting Room,108 W Roy Street,206-285-2830,,https://www.the-sitting-room.com/,"takeout,curbside","Tues-Sat 4pm-11pm Sat-Sun 9am-1pm Breakfast burritos!
Tacos al Pastor, Burritos, Quesadillas, Chili Pie, Cocktails, Beer & Wine
Dine in or takeout",2020/06/29 23:09:52.471+00
-122.3517016,47.62549715,McMenamins Queen Anne,200 Roy St STE 109 Seattle WA 98109,(206)285-4722,,https://www.mcmenamins.com/queen-anne,"takeout,third_party_delivery_service",McMenamins has been a neighborhood gathering in Queen Anne since 1995. We handcraft our own beer and have amazing tater tots! We will be open 11-10pm,2020/06/10 20:37:23.137+00
-122.1261374,48.19721558,GloryBucha," 116 E 5th St, Arlington WA 98223",(360) 363-4174,,https://glorybucha.com,takeout,Kombucha,2020/04/29 23:02:34.409+00
-122.1127695,48.175902,In the Shadow Brewing,"19731 Old Burn Rd, Arlington WA 98223",425-876-9253,,https://www.itsbrewing.com,takeout,Growler fills,2020/04/29 23:05:23.379+00
-122.1851574,48.15000789,Tokyo house restaurant,3323 169th PL NE #G,(360) 658-0228,,https://tokyohouse.uwu.ai/,takeout,"Teriyaki & Japanese Sushi Bar
open 12-8pm during pandemic

served the community since 1997 
",2020/04/29 23:09:25.332+00
-122.2068362,48.17346718,Skookum Brewery,"19529 17th Dr NE, Arlington WA 98223",360-403-7094,,https://skookumbrewery.com,takeout,craft beer & growler refills,2020/04/29 23:28:19.511+00
-122.1279615,48.19382211,Local Joe Expresso,"202 N West Ave #B, Arlington WA 98223",,,https://www.localjoeespresso.com,takeout,coffee and treats,2020/04/29 23:34:34.149+00
-122.1260604,48.19873393,Moe's Drive-Thru,"117 W Division, Arlington WA 98223",360-435-6637,,,takeout,coffee stand,2020/04/29 23:37:09.026+00
-122.1264524,48.1950403,Bluebird Cafe,"308 N Olympic Ave, Arlington WA 98223",360-435-2724,,https://bluebirdcafei.com,"takeout,third_party_delivery_service","Diner 10% off pickup
delivery via Doordash and Grubhub",2020/04/29 23:41:26.559+00
-122.1558328,48.09033007,Ellie's at the Airport,"18218 56th Ave NE, Arlington, WA 98223",360-435-4777,,,takeout,,2020/04/29 23:45:09.556+00
-122.1271062,48.15677487,Gleneagle Country Club,"7619 E Country Club Dr, Arlington WA 98223",360-474-9955,,,takeout,"Burgers, pizza, and more",2020/04/29 23:46:50.818+00
-122.1246873,48.20020745,La Hacienda,"210 SR 530, Arlington WA 98223",360-435-9433,,https://lahaciendawa.com/,takeout,Mexican Food,2020/04/29 23:54:42.505+00
-122.1264035,48.19642492,Moe's On Olympic,"424 N Olympic, Arlington WA 98223",360-322-7604,,https://www.moesespresso.com,takeout,Coffee and Food. Lounge is closed.,2020/04/29 23:59:31.721+00
-122.1308094,48.17780483,Pedeltweezers,"20265 74th Ave NE, Arlington WA",360-403-8382,,,takeout,Chinese Food and pizza,2020/04/30 00:05:12.061+00
-122.1263429,48.19574032,Playa Bonita,"329 N Olympic Ave, Arlington WA 98223",360-403-7130,,https://www.playabonita.com,takeout,Mexican Food,2020/04/30 00:07:34.285+00
-121.9345425,48.261951,Restaurant at Rhodes River Ranch,"22016 Entsminger Rd, Arlington WA 98223",360-474-8313,,,takeout,Takeout available for lunch or dinner,2020/04/30 00:09:49.212+00
-122.1851574,48.15000789,Smokey Point Bakery & Cafe,"3323 169th Pl NE, Suite C, Arlington WA 98223",360-572-0238,,,"takeout,delivery",Great food and baked treats,2020/04/30 00:12:49.713+00
-122.1282039,48.19818866,Stilly Coffee House,"540 N West Ave, Arlington WA 98223",360-474-9937,,http://arlingtonpharmacy.com,"takeout,third_party_delivery_service","Coffee & food, uses DoorDash",2020/04/30 00:15:15.838+00
-122.1263858,48.1943238,The Stilly Diner,"223 N Olympic Ave, Arlington WA 98223",360-403-8486,,,takeout,Breakfast and lunch -- sale on gift cards,2020/04/30 00:16:47.640+00
-122.1493989,48.1703615,San Juan Salsa Co,"6015 192nd St NE, Arlington WA 98223",360-435-2100,,https://www.sanjuansalsa.com,takeout,chips and salsa,2020/04/30 00:20:06.651+00
-122.4607281,47.4461395,Island Queen,"17705 Vashon Hwy SW, Vashon, WA 98070",206-463-7777,,http://www.vashoniq.com,"takeout,curbside","Drive-thru is open daily. 
Weekdays 5pm - 8pm
Weekends Noon - 8pm
Order online at vashonIQ.com
credit or cash (sorry no change)",2020/06/04 14:46:26.052+00
-122.2648817,47.68816356,Magnuson Cafe & Brewery,"7801 62nd Ave NE, Seattle, WA 98115",(206) 525-0669,,https://magnusonbrewery.com/,"takeout,curbside",We are open Thursday - Sunday 12-7pm,2020/04/30 14:42:03.299+00
-122.2029499,47.49872377,Five Guys Burgers and Fries,"910 N 10th Pl Suite A, Renton, WA, 98057",(425) 228-2286,,https://www.facebook.com/FiveGuysRentonWA/,"takeout,third_party_delivery_service","Delivery & To go orders 7 days a week 11am-10pm
No delivery fees when ordering through Uber Eats.",2020/04/30 15:58:23.683+00
-122.2065031,47.47943914,Jaguar Mexican Restaurant,"306 Williams Ave S, Renton, WA, 98057",(425) 255-3043,,https://www.facebook.com/jaguarrestaurantrenton/,"takeout,delivery","Pick up and delivery available
10am to 7pm daily",2020/04/30 16:04:28.199+00
-122.1228555,47.50045864,JayBerry,"16341 SE Renton-Issaquah Rd, Renton, WA, 98059",425-271-1817,,http://www.jayberryscafe.com/,"takeout,third_party_delivery_service",8am to 8pm,2020/04/30 16:07:07.448+00
-122.2051351,47.49745567,Just Poke Renton Landing,"727 N 10th St Suite G, Renton, WA, 98057",(425) 502-9668,,https://justpoke.com/,"takeout,third_party_delivery_service","Pickup and delivery available
11am to 8pm Mon - Sat
11am to 7pm Sun",2020/04/30 19:48:48.746+00
-122.2071602,47.47960113,Naan -N- Curry,"709 S 3rd St, Renton, WA, 98057",(425) 271-6226,,http://www.naanncurry.com/,"takeout,curbside,delivery","Open for curbside pickup and delivery
11am to 8pm Sun - Thurs
11am to 9pm Fri & Sat",2020/04/30 16:13:42.257+00
-122.2141195,47.47679621,Organic Juice Bar and Gyro,"229 S 4th Pl, Renton, WA, 98057",(425) 250-9713,,https://www.facebook.com/OJBG.renton/,takeout,"11-8 M-Th 11-10 Fri-Sat
Organic Juice /Smoothies Gyros +Vegan",2020/04/30 16:15:51.964+00
-122.2038838,47.49826578,Papaya Vietnamese Cafe,"827 N 10th Pl, Renton, WA, 98057",(425) 917-1417,,https://www.facebook.com/papayalanding/,"takeout,third_party_delivery_service","Full menu available for takeout and delivery thru UberEats and DoorDash
10am to 9pm Sun - Thurs
10am to midnight Fri & Sat",2020/04/30 16:17:39.400+00
-122.2012164,47.48324515,Pizza Dudes,"1222 Bronson Way N, Renton, WA, 98057",(425) 282-4899,,https://mypizzadudes.com/home.php,"takeout,delivery","Take-out and delivery available
10am to 9pm Mon - Thurs
10am to 10pm Fri - Sat
12pm to 8pm Sun",2020/04/30 16:19:35.302+00
-122.2045716,47.47969592,Puget Sound Cider Company,"924 S 3rd St, Renton, WA, 98057",(425) 291-7987,,https://www.shopantiques4u.com/heritage-ciders,"takeout,curbside,delivery","Curb Side or Free Local Delivery (shop online!)
Tues - Sat 12-6 pm
Sun 12-5 pm",2020/04/30 16:21:38.978+00
-122.1720191,47.48920602,Refuel Cafe,"401 Olympia Ave NE, Renton, WA, 98056",425-496-8967,,https://www.refuel-cafe.com/,takeout,"Takeaway espresso drinks, pastries, sandwiches and wraps, and bottles of wine to go!",2020/04/30 16:23:18+00
-122.2040766,47.49807263,The Rock Wood Fired Pizza - Renton,"830 N 10th St, Renton, WA, 98057",(425) 255-0334,,https://www.therockwfp.com/,"takeout,third_party_delivery_service","Pickup and delivery available through DoorDash
11am to 7:30pm",2020/04/30 16:26:01.462+00
-122.2168341,47.48273438,Royal Orchid Restaurant,"104 Rainier Ave S, Renton, WA, 98057",(425) 271-4219,,,"takeout,third_party_delivery_service","Pickup and delivery thru DoorDash & UberEats available
11am to 9 pm Mon - Thurs
11am to 10pm Fri & Sat
11am to 9pm Sun",2020/04/30 16:30:41.263+00
-122.2175686,47.48100288,Sansonina Ristorante Italiano,"261 Rainier Ave S, Renton, WA, 98057",(425) 496-8178,,https://sansonina-ristorante-italiano.business.site/?m=true,takeout,Open Thursday-Saturday from 4:00pm-8:00pm for takeout,2020/04/30 16:33:38.503+00
-122.2087568,47.47966786,Smoking Monkey Pizza,"613 S 3rd St, Renton, WA, 98057",(425) 291-7560,,https://www.smokingmonkeypizza.com/,"takeout,third_party_delivery_service","Open for delivery thru Grubhub, DoorDash and 2GO Services
Sun - Thurs 11am - 9pm
Fri 11am - 9:30pm
Sat 12pm - 9:30pm",2020/04/30 16:36:09.086+00
-122.1482854,47.48833302,Sorrento's Coffee,"5301 NE 4th St, Renton, WA, 98059",(425) 228-2951,,https://www.facebook.com/Sorrentos-Coffee-Renton-Highlands-105200382966366/,takeout,Drive-thru espresso stand. Monday -Saturday 5:30a.m. - 5:30 p.m. Sunday 7:30 a.m. - 5 p.m.,2020/04/30 16:38:01.418+00
-122.1942285,47.531961,Taco Del Mar - Renton,"1785 NE 44th St, Renton, WA, 98056",425-276-5995,,https://tacodelmar.com/location/?id=59,"takeout,curbside,third_party_delivery_service","Open regular hours with take out and delivery (Doordash, Postmate, Grubhub, and Uber).",2020/04/30 16:40:17.135+00
-122.2026012,47.49810862,Torero's Mexican Restaurant,"920 N 10th St, Renton, WA, 98057",(425) 228-6180,,https://www.toreros-mexicanrestaurants.com/,takeout,Open for take-out service from 4:00 pm to 8:00 pm.,2020/04/30 19:19:32.199+00
-122.1767474,47.50386444,Toshi's Teriyaki,"3154 NE Sunset Blvd, Renton, WA, 98056",(425) 255-2233,,http://www.toshiteriyaki.com/,takeout,Mon through Sat 11am to 9pm,2020/04/30 16:44:05.029+00
-122.2041518,47.49837369,Trenchers Kitchen & Tap,"822 N 10th Pl, Renton, WA, 98057",425-255-0714,,https://www.trencherskitchenandtap.com/,"takeout,third_party_delivery_service","Monday  -  closed
Tuesday to Sunday - 3pm to 8pm",2020/04/30 19:19:47.832+00
-122.2046355,47.4981281,Vino at the Landing,"800 N 10th Pl, Renton, WA, 98057",(425) 282-0382,,https://www.facebook.com/pg/VinoAtTheLanding/posts/?ref=page_internal,"takeout,third_party_delivery_service","Open for Take-out (food and wine) and delivery thru UberEats and Chow Now
11am to 9pm daily",2020/04/30 19:19:40.554+00
-122.2052528,47.4964714,Wingstop - Renton Landing,"804 N Landing Way, Renton, WA, 98057",(425) 207-8659,,https://www.wingstop.com/location/wingstop-748-renton-wa-98057/menu,"takeout,delivery","10:30am to 10:45pm Sun - Thurs
10:30am to 11:45pm Fri & Sat",2020/04/30 16:50:52.218+00
-122.2490911,47.75143923,Fortune Inn ,"6825 NE 170th St, Kenmore, WA 98028",425-488-0220,,https://www.fortuneinnchinese.com/orderonline.aspx,takeout,,2020/04/30 21:21:40.580+00
-122.1646523,47.53970958,Jersey Mike's - Newcastle,"6920 Coal Creek Parkway SE, Suite 7, Newcastle, WA",(425) 449-8328,,https://www.jerseymikes.com/,"takeout,delivery,third_party_delivery_service",Guests can place takeout orders in-store or for pickup through the jerseymikes.com website or the Jersey Mike’s app.,2020/04/30 21:04:34.577+00
-122.1646391,47.53963542,Jet City Pizza - Newcastle,"6920 Coal Creek Parkway SE, Suite 6, Newcastle, WA",(425) 747-7474,,https://jetcity.breakawayiris.com/?location_code=GRE04001,"takeout,delivery",Guests can place orders online at jetcitypizza.com or call 425-747-7474,2020/04/30 21:07:03.959+00
-122.1620612,47.5436086,Loco-Chon Bar & Grill - Newcastle,"13256 Newcastle Commons Drive, Newcastle, WA",(425) 264-3831,,https://www.locochonbarandgrill.com/,takeout,"New Mexican restaurant open for takeout! See the temporary menu at www.locochonbarandgrill.com. Open Monday - Saturday, 12pm to 7pm.",2020/05/01 17:17:53.677+00
-122.1709285,47.575197,Cold Stone Creamery - Bellevue,"3910 Suite # B-9 Factoria BLVD SE Bellevue, WA 98006",(425)562-2700,,https://orders.ordercoldstone.com/menu/factoria,"takeout,third_party_delivery_service",Our current hours of operation are 12pm-9pm every day of the week.,2020/04/30 20:32:48.050+00
-122.1639379,47.54376979,Mod Pizza - Newcastle,"13156 Newcastle Commons Drive, Newcastle, WA",425-448-6602,,https://modpizza.com,"takeout,curbside,delivery,third_party_delivery_service",,2020/04/30 19:17:47.736+00
-122.1674985,47.538567,Papa Murphy's - Newcastle,"6945 Coal Creek Parkway SE, Newcastle, WA",425-643-9310,,https://papamurphys.com,"takeout,delivery,third_party_delivery_service",,2020/04/30 19:12:55.561+00
-122.1666098,47.53827358,Subway - Newcastle,"6975 Coal Creek Pkwy, Suite B7, Newcastle, WA",425-401-6743,,https://subway.com,"takeout,delivery,third_party_delivery_service",,2020/04/30 19:12:22.838+00
-122.165672,47.53833368,Tuscan Stone Wood-Fired Pizza,"6966 Coal Creek Parkway SE, Newcastle, WA",425-278-9848,,http://tuscanstonepizza.com,takeout,,2020/04/30 19:12:31.979+00
-122.1647611,47.53937513,Yang's Kitchen,"6920 Coal Creek Parkway SE, Suite 10, Newcastle, WA",425-746-2230,,https://yangskitchennewcastle.com,"takeout,third_party_delivery_service","Chinese cuisine. Customers can place orders online at yangskitchennewcastle.com, call 425-746-2230 or order through a third-party delivery app.",2020/04/30 19:12:38.323+00
-122.1668605,47.5382701,Yea's Wok,"6969 Coal Creek Parkway SE, Newcastle, WA",425-644-5546,,https://yeaswok.com,takeout,Chinese cuisine. View the menu at yeaswok.com. Place an order online through the website or call 425-644-5546.,2020/04/30 19:12:45.284+00
-122.1895755,48.149658,Cold Stone Creamery - Marysville,"16822 Twin Lakes Ave Ste 106, Marysville, WA 98271",(360) 652-1732,,https://www.coldstonecreamery.com/stores/21157,"takeout,third_party_delivery_service","HOURS :
SUN-THURS: 2.00-8.30 PM
FRI-SAT:         2.00-9.00PM",2020/04/30 20:01:30.072+00
-122.1809584,47.69913325,Maelstrom Brewing Company - Kirkland,"11014 120th Ave NE, Kirkland WA 98033",,,http://www.maelstrombrewing.com/,"takeout,curbside","Craft beer to go. Cans, filled growlers, and growler fills.
Pickup hours Wednesday to Sunday 3PM-7PM.
Order online anytime.
www.maelstrombrewing.com",2020/05/01 17:24:19.355+00
-122.145494,47.76935676,Triplehorn Brewing Co,"19510 144TH AVE NE, Woodinville, WA 98072",425-242-7979,,https://www.TriplehornBrewing.com,"takeout,curbside,delivery","Award Winning Craft Beer for the Hordes! Open 365 Days at noon! Bottles, Cans, Draft in Growlers!",2020/04/30 20:30:31.569+00
-122.2700319,47.8203507,Mr. Growler's Cafe,"19611 Alderwood Mall Pkwy, Lynnwood , WA 98036",(425)774-8200,,https://mrkleen.com/cafe/,"takeout,third_party_delivery_service","Monday-Friday 6am-2pm
Pick up only
3rd party delivery  Doordash & Grubhub
mrkleen.com for breakfast & Lunch Menu
call 425-774-8200, Ext. 3",2020/04/30 23:00:50.773+00
-122.3483343,47.61447302,Belltown Pizza,"2422 1st Ave, Seattle, WA 98121",(206)441-2653,,http://belltownpizza.net/,"takeout,curbside,third_party_delivery_service","Monday Thru Friday 
4pm till 9:30pm ",2020/04/30 23:01:21.453+00
-122.1793973,47.6170114,Pho Ever,12015 NE 8TH ST,425-455-0439,,https://pho-ever-bellevue.com/,takeout,"M/T/W/Th/F/Sa/S :	10:30 am - 9:00 pm",2020/04/30 22:24:19.700+00
-122.1352132,48.18714142,Hubbs Pizza,"21102 67th Ave NE, Arlington WA 98223",360-435-9349,,https://www.hubbspizza.com,takeout,To-go only,2020/05/03 15:52:50.445+00
-122.1887377,47.7786438,Russell's Restaurant & Loft ,"3305 Monte Villa Parkway Bothell WA, 98021 ",(425)892-8492,,https://www.russelllowell.com/,"takeout,curbside",We're open from 4:00PM to 8:00PM Wednesday-Saturday! We look forward to serving you!,2020/05/11 16:40:51.177+00
-122.2072138,47.8897698,Emory’s on Silver Lake,"11830 19th Ave SE Everett, WA 98208",425-337-7772,,https://www.emorys.com,takeout,"Open for take out Wed-Sun from 4-8pm. Call in to order, or order online through ChowNow. ",2020/05/03 15:54:04.583+00
-122.1282524,48.19348552,Local Joe Espresso,220 North West Avenue #B Arlington 98223,,,http://localjoeespresso.com,takeout,"Local coffee stand.
Monday-Friday 5:00 a.m. until 6:00 p.m.
Saturday 6:00 a.m. until 6:00 p.m.
Sunday 7:00 p.m. until 3:00 p.m.

Online ordering.",2020/05/03 15:51:36.669+00
-122.329041,47.79926562,"Rooster's Espresso, Inc",7030 220th St SW Suite G  Mountlake Terrace WA 98043,425-673-7661,,https://www.facebook.com/roosters.espresso.inc.mlt/,takeout,"Monday-Friday 5:30-4
Saturday 7-3:30
Sunday 8-3:30
We serve espresso beverages, redbull, and have a variety of quick food options!",2020/05/03 15:50:53.184+00
-122.3147967,47.68580897,"Rooster's Espresso, Inc",7809 Lake City Way NE  Seattle Wa 98115,206-632-6351,,https://www.facebook.com/roosters.espresso.inc/,takeout,"Monday-Friday 5:30-5
Saturday 7-5
Sunday 8-4
We serve espresso beverages, red bull and a variety of quick food options!",2020/05/02 15:04:15.567+00
-122.3128215,47.29610068,Lumpia World,"1610 So 341st Place, Ste J, Federal Way, WA. 98003",2538745867,,http://www.lumpiaworld.com,"takeout,delivery,third_party_delivery_service","We are a Filipino-Japanese-Chamorro fusion take-out store front & food trucks. Vegan, Veg, Pork-Chicken-Beef Options. Family or Individual Meals",2020/05/03 15:48:06.967+00
-122.2986196,47.05460906,Big Daddys,"9915 224th St E, Graham, WA 98338",(253)875-8636,,,"takeout,third_party_delivery_service","Hello! We are a burger joint that has been running for more than 20 years and we would love to keep that streak going! 
Sunday-Saturday 
10:30 - 9:00",2020/05/11 16:44:49.580+00
-122.319251,47.61387746,Quinn's Pub,"1001 E Pike St. Seattle, WA 98122",2533899900,,http://www.quinnspubseattle.com,"takeout,curbside,third_party_delivery_service",1pm-9pm Daily,2020/05/03 15:48:16.500+00
-122.4300523,47.23844176,KVLT MEAD,"306 A E 26th St, Tacoma",253-666-8739,,http://www.kvltmead.com,"takeout,curbside,delivery","Mead (honey wine) bottles and growlers to go and free local delivery with 2 bottle minimum.
See website for hours and delivery details.",2020/05/03 15:46:29.469+00
-122.1420574,47.73161713,Purple Cafe and Wine Bar - Woodinville,"14459 Redmond-Woodinville Rd NE, Woodinville, WA 98072",(425) 483-7129,,http://www.purplecafe.com,"takeout,curbside,third_party_delivery_service","Tuesday-Sunday, 4pm to 8pm",2020/05/04 19:02:27.628+00
-122.141965,47.73219654,The Commons - Woodinville,"14481 Redmond-Woodinville Rd NE, Woodinville, WA 98072",(425) 892-7012,,http://www.thecommonscafe.com/,"takeout,curbside,third_party_delivery_service","Tuesday-Sunday, 9am to 8pm",2020/05/04 18:58:01.811+00
-122.2850266,47.60230701,Meet the Moon,"120 Lakeside Ave, Seattle, WA 98122",206-707-9730,,http://www.meetthemooncafe.com,"takeout,curbside,third_party_delivery_service","Tuesday-Thursday, 12pm to 8pm
Friday, 12pm to 9pm
Saturday, 10am to 9pm
Sunday, 10am to 8pm",2020/06/04 14:56:28.727+00
-122.3385131,47.64786461,Pablo y Pablo,1605 N. 34th Street,206-973-3505,,https://pabloypablo.com,"takeout,curbside,third_party_delivery_service","Tuesday-Thursday, 12pm to 8pm
Friday, 12pm to 9pm
Saturday, 12pm to 9pm
Sunday, 12pm to 8pm",2020/05/03 19:56:51.464+00
-122.3424566,47.6492056,Fiasco,3400 Stone Way N,206-737-8743,,https://fiascoseattle.com,"takeout,curbside,third_party_delivery_service","Tuesday-Thursday, 12pm to 8pm
Friday, 12pm to 9pm
Saturday, 10am to 9pm
Sunday, 10am to 8pm",2020/05/03 19:58:57.278+00
-122.3166328,47.61373702,Barrio Mexican Kitchen & Bar,,(206)588-8105,,http://www.barriorestaurant.com,third_party_delivery_service,"DELIVERY ONLY

Tuesday-Thursday, 12pm to 8pm
Friday & Saturday, 12pm to 9pm
Sunday, 12pm to 8pm",2020/05/12 16:08:03.022+00
